ID,RecorderName,Date,DateAccuracy,Time,TimeAccuracy,PathName,SubPathName,AffectRoad,HitRoad,RoadPlowed,TimeToClear,RoadDamageLength,AvalancheType,AvalancheTrigger,AvalancheBedSurface,PercentPath,PercentSubPath,HorizStartZoneLoc,VertStartZoneLoc,SizeRelativetoPath,SizeDestructiveForce,ObservationPoint,MaxCrownDepth,AveCrownDepth,CrownWidth,StartElevationFeet,VerticalRunFeet,StartZoneAspect,StartZoneSlope,StartZoneAlpha,RoadBurialLength,RoadBurialDepth,Comments
899,Keller,6/2/2020,Approximate,12:00:00,Approximate,Heavens Gate,Upper Snowfield,No,N/A,N/A,N/A,N/A,GS,NA,G,NA,NA,Middle,Top,NA,3.5,Distant,10,10,10,8600,4500,45,NA,NA,N/A,N/A,GSN-R1-D3.5-G 400'x30'. NE @ 8600'. 4500' vertical fall
900,Miller,6/8/2020,Actual,11:30:00,Actual,Clements Mountain,East face,No,N/A,N/A,N/A,N/A,WL,N,U,NA,NA,NA,NA,NA,NA,Distant,NA,NA,NA,NA,NA,NA,NA,NA,N/A,N/A,NA
901,Miller,6/8/2020,Actual,12:00:00,Approximate,Slopes,Middle Slopes,Yes,Yes,Yes,0.1,0,WL,N,I,10,NA,Middle,Top,NA,1,Site,NA,NA,NA,7200,1000,285,40,NA,10,1.5,NA
902,Miller,6/8/2020,Actual,12:00:00,Approximate,Slopes,Lower Slopes,Yes,Yes,Yes,0.1,0,WL,N,I,10,NA,Middle,Top,NA,1,Site,NA,NA,NA,7600,1300,265,38,NA,15,2,NA
903,Miller,6/8/2020,Actual,12:00:00,Approximate,Chute Above Triple Arches,Lower Slopes,Yes,No,Yes,N/A,N/A,WL,N,I,10,NA,Middle,Top,NA,1,Distant,NA,NA,NA,7700,1500,240,NA,NA,N/A,N/A,NA
904,Miller,6/8/2020,Actual,16:00:00,Approximate,Slopes,Lower Slopes,Yes,Yes,Yes,0.1,0,WL,N,I,10,NA,Middle,Top,NA,1,Site,NA,NA,NA,7500,1300,290,45,NA,13,1,NA
905,Miller,6/8/2020,Approximate,16:00:00,Approximate,Big Bend,NA,No,N/A,N/A,N/A,N/A,WL,N,I,20,NA,Middle,Top,NA,1.5,Distant,NA,NA,NA,8000,1200,240,37,NA,N/A,N/A,NA
906,Miller,6/10/2020,Actual,12:00:00,Approximate,Slopes,Lower Slopes,Yes,Yes,Yes,0,0,WL,N,I,5,NA,Middle,Middle,NA,1,Site,NA,NA,NA,6800,600,270,NA,NA,1,0.5,NA
907,Miller,6/13/2020,Approximate,12:00:00,Approximate,Heavens Gate,Upper Ridgeline Slab,No,N/A,N/A,N/A,N/A,GS,N,G,30,50,Right,Top,NA,3.5,Distant,10,10,10,8300,2000,42,25,NA,N/A,N/A,Lower slab (looker's right) of the upper snowfield on Heaven's Peak failed and avalanched down onto the HPRG path below.
908,Miller,6/13/2020,Approximate,12:00:00,Approximate,Heavens Gate,Upper snowfield,No,N/A,N/A,N/A,N/A,GS,N,G,10,25,Left,Top,NA,3,Distant,10,10,10,8600,1500,53,30,NA,N/A,N/A,An additional upper pocket of the Heaven's Gate upper snowfield failed over the weekend. Probably during the warm up Friday/Saturday. This additional slide avalanched over the cliff and down into the traditional Heaven's Gate path.
909,Peitzsch,4/5/2021,Actual,12:35:00,Actual,Glacier Wall,SW Ridge,Yes,No,Yes,N/A,N/A,GS,N,G,20,NA,Left,Middle,2,2,Distant,3,2,35,5290,4230,112.5,43,NA,N/A,N/A,Watched this occur from SW ridge of 54-3. 
910,Hageness,4/15/2021,Actual,13:30:00,Approximate,Haystack Creek,NA,Yes,No,No,NA,NA,WL,N,I,NA,NA,Middle,Top,1,1,Distant,NA,NA,NA,8000,500,225,NA,NA,N/A,N/A,Multiple D1 WL avalanches in Haystack drainage.
911,Hageness,4/15/2021,Actual,13:30:00,Approximate,Big Bend,NA,Yes,No,No,NA,NA,WL,N,I,1,NA,Left,Top,1,1,Distant,NA,NA,NA,8200,NA,225,NA,NA,N/A,N/A,Multiple D1 WL avalanches in Big Bend drainage.
912,Hageness,4/19/2021,Actual,11:15:00,Actual,Big Bend,NA,Yes,No,No,NA,NA,WL,N,I,1,1,Left,Top,1,1,Distant,NA,NA,NA,7800,NA,225,NA,NA,N/A,N/A,Three D1 WL slides observed. Two seen.
913,Hageness,4/20/2021,Actual,14:00:00,Actual,Haystack Creek,Garden Wall,Yes,No,No,0,N/A,WL,N,I,1,NA,Left,Top,1,1,Distant,NA,NA,NA,8800,NA,225,NA,NA,N/A,N/A,Several D1 WL avalanches high in Haystack off Garden Wall. 
915,Noah Keller,4/24/2021,Approximate,NA,NA,Alps 1,NA,Yes,Yes,Yes,0.15,0,WL,N,U,NA,NA,NA,NA,1,1,Site,NA,NA,NA,NA,NA,NA,NA,NA,6,3,NA
916,Noah Keller,4/24/2021,Approximate,NA,NA,Alps 2,NA,Yes,Yes,Yes,0.1,0,WL,NA,U,NA,NA,NA,NA,1,1,Site,NA,NA,NA,NA,NA,NA,NA,NA,6,3,NA
917,Noah Keller,4/24/2021,Approximate,NA,NA,Alps 3,NA,Yes,Yes,No,0.1,0,WL,NA,U,NA,NA,NA,NA,1,1,Site,NA,NA,NA,NA,NA,NA,NA,NA,4,2,Alps 3 had a few other smaller WL slides further along the lookers left side.
918,Hageness,4/27/2021,Actual,13:00:00,Actual,Haystack Creek,NA,Yes,No,Yes,N/A,N/A,WL,N,I,1,NA,Middle,Top,1,1.5,Site,NA,NA,NA,NA,NA,225,NA,NA,N/A,N/A,Numerous D1-1.5 WL avalanches high in Haystack drainage.
919,Hageness,4/27/2021,Actual,12:00:00,Actual,Big Bend,NA,Yes,No,No,N/A,N/A,WL,N,I,1,NA,Left,Top,1,1.5,Distant,NA,NA,NA,NA,NA,247.5,NA,NA,N/A,N/A,"Several D1-1.5 WL avalanches high looker's L in Big Bend near ""thumb"". Some rime ice fall."
920,Hageness,4/27/2021,Actual,12:00:00,Actual,Mt. Oberlin,NE face,No,N/A,N/A,N/A,N/A,WL,NA,I,1,NA,Middle,Middle,1,1.5,Distant,NA,NA,NA,NA,NA,45,NA,NA,N/A,N/A,Several D1-1.5 WL avalanches oberserved on NE face of Mt Oberlin.
921,Hageness,4/27/2021,Actual,11:00:00,Actual,Weeping Wall,NA,Yes,No,Yes,0,0,WL,N,I,1,NA,Middle,Top,1,1,Site,NA,NA,NA,NA,NA,135,NA,NA,N/A,N/A,Two D1 WL avalanches observed near rocky summit of Haystack Butte on SE aspect. Arrested mid-slope with minimal entrainment.
922,Hageness,4/27/2021,Actual,12:30:00,Actual,Slopes,NA,Yes,Yes,No,0,0,WL,N,I,1,NA,Middle,Top,1,1.5,Distant,NA,NA,NA,NA,NA,270,NA,NA,NA,NA,Numerous D1-1.5 WL avalanches observed from a distance in The Slopes.
923,Noah Keller,4/28/2021,Approximate,8:30:00,Approximate,Beargrass,NA,Yes,Yes,Yes,0.25,0,WL,NA,I,NA,NA,NA,NA,1,1.5,Site,NA,NA,NA,NA,NA,NA,NA,NA,12,3,"Slid sometime after we left the area yesterday.  There were a few foot prints in the debris, so it occurred while bikers were still on the road. "
924,Hageness,4/28/2021,Approximate,NA,NA,2nd Chute Below Triple Arches,NA,Yes,Yes,No,NA,NA,WL,N,I,NA,NA,NA,NA,1,1.5,Site,NA,NA,NA,NA,NA,NA,NA,NA,8,0.5,Observed 4-29-21 but likely released afternoon of 4-28-21.
925,Hageness,4/28/2021,Approximate,NA,NA,Triple Arches,NA,Yes,Yes,No,NA,NA,WL,N,I,NA,NA,NA,NA,1,2,Site,NA,NA,NA,NA,NA,NA,NA,NA,10,1,Observed 4-29-21 but likely released afternoon of 4-28-21.
926,Hageness,4/29/2021,Actual,13:30:00,Actual,Slopes,Upper Slopes,Yes,Yes,No,NA,NA,WL,N,I,NA,NA,Right,Top,1,1.5,Distant,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,Observed from Grouse Point.
927,Hageness,4/29/2021,Actual,13:45:00,Actual,Big Bend,NA,No,No,Yes,N/A,N/A,WL,N,I,1,NA,Right,Middle,1,1,Distant,NA,NA,NA,NA,NA,NA,NA,NA,N/A,N/A,Observed three small point released far looker's R in Big Bend beneath Bishop's Cap. All arrested far above road level w/ minimal entrainment.
928,Noah Keller,5/2/2021,Approximate,17:00:00,Approximate,Heavens Peak East Ridge,Glide Pocket #6,No,N/A,N/A,N/A,N/A,GS,NA,G,NA,NA,NA,NA,3,2.5,Distant,NA,NA,NA,NA,NA,NA,NA,NA,N/A,N/A,Occurred sometime from 4/29/21-05/03/21
929,Noah Keller,5/2/2021,Approximate,17:00:00,Approximate,Heavens Peak East Ridge,Glide Pocket #5,No,N/A,N/A,N/A,N/A,GS,NA,G,NA,NA,NA,NA,NA,2,Distant,NA,NA,NA,NA,NA,NA,NA,NA,N/A,N/A,Failed sometime between 4/29/21-5/3/21
930,Noah Keller,5/2/2021,Actual,17:30:00,Approximate,Haystack Creek,Lookers left shoulder of Mt. Gould,No,No,Yes,NA,N/A,GS,NA,G,NA,NA,NA,NA,NA,2.5,Distant,NA,NA,NA,7200,1450,247.5,NA,NA,NA,NA,Happened between 4/29/21-05/02/21
931,Noah Keller,5/2/2021,Actual,18:00:00,Approximate,Weeping Wall,NA,Yes,Yes,Yes,0.4,0,GS,NA,G,NA,NA,NA,NA,1,2,Site,NA,NA,NA,NA,800,112.5,NA,NA,24,3,Failed sometime between 4/29/21-05/02/21
932,Hageness,5/2/2021,Approximate,NA,NA,Big Bend,High Looker's Left Bowl,No,No,Yes,N/A,N/A,GS,N,G,5,20,Left,Top,2,3,Distant,12,10,15,8000,NA,225,NA,NA,N/A,N/A,NA
933,Noah Keller,5/3/2021,Actual,8:00:00,Approximate,Heavens Peak Remnant Glacier,HPRG,No,N/A,N/A,N/A,N/A,GS,NA,G,NA,NA,NA,NA,2,2.5,Distant,NA,NA,NA,NA,NA,NA,NA,NA,N/A,N/A,Failed between 1800 5/2/21 and 0800 5/3/21
934,Noah Keller,5/3/2021,Actual,8:20:00,Approximate,Alps 2,NA,Yes,Yes,Yes,0.1,0,WL,NA,I,NA,NA,NA,NA,NA,1,Site,NA,NA,NA,NA,NA,NA,NA,NA,9,2,NA
935,Noah Keller,5/3/2021,Actual,8:30:00,Approximate,Clown Couloir ,NA,Yes,No,No,NA,NA,GS,NA,G,NA,NA,NA,NA,1,1,Distant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Slide occurred during a brief period of cloud cover obscuring our view from lower watch in Big Bend.
936,Noah Keller,5/3/2021,Actual,12:00:00,Approximate,Slopes,NA,Yes,Yes,No,NA,NA,WL,NA,I,NA,NA,NA,NA,1,1.5,Distant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Two slides seen in the slopes below rim rock. Failed in the new snow that fell in the A.M. Both slides ran below the road about 100' to 200' vertical.
937,Hageness,5/4/2021,Actual,15:00:00,Approximate,Beargrass,NA,Yes,Yes,Yes,0.15,0,WL,N,I,NA,NA,NA,Top,1,1.5,Site,NA,NA,NA,NA,NA,225,NA,NA,8,2,NA
938,Hageness,5/4/2021,Actual,15:00:00,Approximate,Big Bend,NA,No,No,Yes,N/A,N/A,WL,N,I,1,NA,Middle,Top,1,1,Distant,NA,NA,NA,8700,NA,270,NA,NA,N/A,N/A,Multiple D1 WL avalanches high in Big Bend that did not affect road. Released 5-4-21 sometime after we departed GTSR.
939,Hageness,5/5/2021,Approximate,NA,NA,Haystack Creek,Mount Gould,No,No,Yes,N/A,N/A,GS,N,G,10,NA,Middle,Top,2,3,Distant,4,2,20,8800,NA,225,NA,NA,N/A,N/A,Observed 5-6-21 AM and likely released 5-5-21 PM.
940,Hageness,5/6/2021,Actual,10:15:00,Actual,Mt. Oberlin,NE face,No,N/A,N/A,N/A,N/A,WL,N,I,NA,NA,NA,Top,1,1.5,Distant,NA,NA,NA,7400,NA,45,NA,NA,N/A,N/A,Many (>10) D1-1.5 WL avalanches released on Mt Oberline NE face after 10:15am
941,Hageness,5/6/2021,Approximate,NA,NA,Alps 3,NA,Yes,Yes,Yes,0.15,0,WL,N,I,NA,NA,NA,Top,1,1.5,Site,NA,NA,NA,NA,NA,270,NA,NA,10,2,NA
942,Hageness,5/6/2021,Approximate,NA,NA,Big Bend,Looker's Right Under Bishop's Cap,Yes,Yes,Yes,0.15,0,WL,N,I,NA,NA,Right,Middle,1,1.5,Site,NA,NA,NA,NA,NA,315,NA,NA,10,2,Released far looker's R in Big Bend underneath Bishop's Cap cliffband. Multiple start zones.
943,Hageness,5/6/2021,Approximate,NA,NA,Clown Couloir,NA,Yes,Yes,Yes,0.1,0,WL,N,I,NA,NA,Middle,Middle,1,1.5,Site,NA,NA,NA,NA,NA,292.5,NA,NA,5,2,NA
944,Hageness,5/6/2021,Approximate,NA,NA,Triple Arches,NA,Yes,Yes,Yes,0.25,0,WL,N,I,NA,NA,NA,Top,1,1.5,Site,NA,NA,NA,NA,NA,225,NA,NA,7,3,Crossed road but stopped 50 ft below.
945,Hageness,5/6/2021,Approximate,NA,NA,Chute Above Triple Arches,NA,Yes,Yes,Yes,0.15,0,WL,N,I,NA,NA,NA,Top,1,1.5,Site,NA,NA,NA,NA,NA,225,NA,NA,5,3,NA
946,Hageness,5/6/2021,Approximate,NA,NA,Slopes,Lower Slopes,Yes,Yes,No,NA,0,WL,N,S,NA,NA,NA,Top,1,1,NA,NA,NA,NA,NA,NA,270,NA,NA,25,1,"Numerous R1, D1 WL avalanches from over weekend across the Slopes."
947,Hageness,5/6/2021,Approximate,NA,NA,Slopes,Middle Slopes,Yes,Yes,No,NA,0,WL,N,S,NA,NA,NA,Top,1,1,NA,NA,NA,NA,NA,NA,270,NA,NA,25,1,"Numerous R1, D1 WL avalanches from over weekend across the Slopes."
948,Hageness,5/6/2021,Approximate,NA,NA,Slopes,Upper Slopes,Yes,Yes,No,NA,0,WL,N,S,NA,NA,NA,Top,1,1,NA,NA,NA,NA,NA,NA,270,NA,NA,25,1,"Numerous R1, D1 WL avalanches from over weekend across the Slopes."
949,Hageness,5/7/2021,Approximate,NA,NA,Alps 1,NA,Yes,Yes,Yes,0.1,0,WL,N,I,NA,NA,NA,NA,1,1,Site,NA,NA,NA,NA,NA,270,NA,NA,3,1,NA
950,Hageness,5/10/2021,Actual,13:30:00,Actual,Triple Arches,NA,Yes,Yes,Yes,0.25,0,WL,N,I,NA,NA,Left,Top,1,1.5,Site,NA,NA,NA,NA,NA,225,NA,NA,6,3,Avalanched while road crew was working in the Slopes. Had to dig out on way down hill.
951,Hageness,5/10/2021,Actual,13:30:00,Actual,Slopes,Lower Slopes,Yes,Yes,Yes,0.1,0,WL,N,I,NA,NA,Left,Top,1,1,Site,NA,NA,NA,NA,NA,225,NA,NA,6,2,Two R1 D1 WL avalanches in the Lower Slopes while crew was working. Did not cross road or bury entire road. Not cleared this afternoon as we departed shortly after.
952,Hageness,5/10/2021,Actual,16:00:00,Approximate,1st Chute Below Triple Arches,NA,Yes,Yes,Yes,0.15,0,LL,N,I,NA,NA,NA,Top,1,1.5,Site,NA,NA,NA,NA,NA,225,NA,NA,5,3,NA
953,Hageness,5/10/2021,Actual,16:00:00,Approximate,2nd Chute Below Triple Arches,NA,Yes,Yes,Yes,0.15,0,WL,N,I,NA,NA,NA,Top,1,1.5,Site,NA,NA,NA,NA,NA,225,NA,NA,5,3,NA
954,Hageness,5/10/2021,Actual,16:00:00,Approximate,Triple Arches,NA,Yes,Yes,Yes,0.25,0,WL,N,I,NA,NA,NA,Top,1,1.5,Site,NA,NA,NA,NA,NA,225,NA,NA,8,4,Large debris suspected to be result of multiple D1-1.5 WL avalanches piling on top of one another. Debris ran approx. 100' past road.
955,Hageness,5/10/2021,Actual,16:00:00,Approximate,Slopes,Lower Slopes,Yes,Yes,Yes,0.15,0,WL,N,I,NA,NA,NA,Top,1,1.5,Site,NA,NA,NA,NA,NA,225,NA,NA,50,1,Numerous D1-1.5 WL avalanches throughout the Slopes. Road was plowed through Lower Slopes and had to dig out multiple D1 debris piles. Some avalanches ran 300' below road level. 
956,Hageness,5/10/2021,Actual,16:00:00,Approximate,Slopes,Middle Slopes,Yes,Yes,Yes,0.15,0,WL,N,I,NA,NA,NA,Top,1,1.5,Site,NA,NA,NA,NA,NA,225,NA,NA,50,1,Numerous D1-1.5 WL avalanches throughout the Slopes. Road was plowed through Lower Slopes and had to dig out multiple D1 debris piles. Some avalanches ran 300' below road level. 
957,Hageness,5/10/2021,Actual,16:00:00,Approximate,Slopes,Upper Slopes,Yes,Yes,Yes,0.15,0,WL,N,I,NA,NA,NA,Top,1,1.5,Site,NA,NA,NA,NA,NA,225,NA,NA,50,1,Numerous D1-1.5 WL avalanches throughout the Slopes. Road was plowed through Lower Slopes and had to dig out multiple D1 debris piles. Some avalanches ran 300' below road level. 
958,Miller,5/12/2021,Approximate,NA,NA,Heavens Peak East Ridge,Glide Pocket #1,No,N/A,N/A,N/A,N/A,GS,N,G,NA,40,Middle,Top,2,2.5,Distant,5,3,100,7000,400,0,NA,NA,N/A,N/A,Heaven's Peak Glide Pocket #1 released some time between yesterday (5/11) and today at 3pm (5/12). Didn't see it this morning as it was obscured by valley fog and low clouds. HPRG may have also extended slightly to the north.
959,Hageness,5/13/2021,Actual,10:00:00,Actual,Clements Mountain,N aspect,No,N/A,N/A,N/A,N/A,WL,N,I,NA,NA,NA,Top,1,1.5,Distant,NA,NA,NA,NA,NA,0,NA,NA,N/A,N/A,Numerous D1-1.5 avalanches observed from 10-11am on N aspect of Clements during localized greenhousing event.
960,Hageness,5/13/2021,Actual,17:00:00,Actual,Triple Arches,NA,Yes,Yes,Yes,0.15,0,WL,N,I,NA,NA,NA,Top,1,1.5,Site,NA,NA,NA,NA,NA,225,NA,NA,10,2,Released initially 5-13-21 and trapped four bikers above debris. Bikers stated avalanche occurred at 5pm and multiple additional avalanches after. One biker crossed and had to self arrest using bike. Another crossed and was almost knocked over by moving debris.
961,Hageness,5/15/2021,Approximate,NA,NA,Beargrass,NA,Yes,Yes,Yes,0.05,0,WL,N,I,NA,NA,NA,NA,1,1,Site,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA
962,Hageness,5/15/2021,Approximate,NA,NA,Big Bend,High Looker's Left Bowl,No,No,N/A,NA,N/A,GS,N,G,NA,NA,Left,Top,1,2,Distant,4,4,20,NA,NA,NA,NA,NA,NA,NA,NA
963,Hageness,5/15/2021,Approximate,NA,NA,Chute Above Triple Arches,NA,Yes,Yes,Yes,0.15,0,WL,N,I,NA,NA,NA,NA,1,2,Site,NA,NA,NA,NA,NA,225,NA,NA,15,3,NA
964,Hageness,5/15/2021,Approximate,NA,NA,Slopes,Lower Slopes,Yes,Yes,Yes,0.65,NA,WL,N,I,NA,NA,NA,Top,1,1.5,Site,NA,NA,NA,NA,NA,270,NA,NA,25,2,"11 small WL (D0.5-1.5) avalanches throughout Lower, Middle, and Upper Slopes over the weekend."
965,Hageness,5/15/2021,Approximate,NA,NA,Slopes,Middle Slopes,Yes,Yes,Yes,0.65,NA,WL,N,I,NA,NA,NA,Top,1,1.5,Site,NA,NA,NA,NA,NA,270,NA,NA,25,2,"11 small WL (D0.5-1.5) avalanches throughout Lower, Middle, and Upper Slopes over the weekend."
966,Hageness,5/15/2021,Approximate,NA,NA,Slopes,Upper Slopes,Yes,Yes,Yes,0.65,NA,WL,N,I,NA,NA,NA,Top,1,1.5,Site,NA,NA,NA,NA,NA,270,NA,NA,25,2,"11 small WL (D0.5-1.5) avalanches throughout Lower, Middle, and Upper Slopes over the weekend."
967,Hageness,5/17/2021,Actual,14:00:00,Actual,Slopes,Middle Slopes,Yes,Yes,Yes,0.05,0,WL,N,I,NA,NA,NA,NA,1,1,Site,NA,NA,NA,NA,NA,270,NA,NA,8,1,Released at 2pm while Z. Miller was driving down road. Unable to pass with vehicle and had to be cleared. 
968,Noah Keller,5/18/2021,Actual,8:20:00,Approximate,Slopes,Middle Slopes,Yes,Yes,Yes,0.05,0,WL,NA,O,NA,NA,NA,NA,1,1,Site,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA
969,Miller,5/23/2021,Approximate,NA,NA,Heavens Peak Remnant Glacier,HPRG,No,N/A,N/A,N/A,N/A,GS,N,G,10,15,Middle,Top,2,3,Distant,NA,8,150,7400,700,45,NA,NA,N/A,N/A,HPRG expanded its upper crownline substantially over the weekend. No visibility Monday but brief opening under the clouds reveals substantial addition to HPRG slide path. Assumed this happens after Saturday warm up (can confirm with glide timelapse camera later).
970,Noah Keller,5/24/2021,Approximate,NA,NA,Triple Arches,NA,Yes,Yes,Yes,0.4,0,WL,NA,U,NA,NA,NA,NA,NA,1.5,Site,NA,NA,NA,NA,NA,NA,NA,NA,30,2,Slid over the weekend probably on Saturday during the warm up. Ran 100' below the road level.
971,Noah Keller,5/24/2021,Approximate,NA,NA,Slopes,NA,Yes,Yes,Yes,0.25,0,WL,NA,U,NA,NA,NA,NA,NA,1,Site,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"About 5 WL slides in the slopes from Saturday, a few extended below the road but only 50 vert max."
972,Noah Keller,5/24/2021,Approximate,NA,NA,Slopes,NA,Yes,Yes,Yes,0.25,0,WL,NA,U,NA,NA,NA,NA,NA,1,Site,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"About 5 WL slides in the slopes from Saturday, a few extended below the road but only 50 vert max."
973,Noah Keller,5/24/2021,Approximate,NA,NA,Slopes,NA,Yes,Yes,Yes,0.25,0,WL,NA,U,NA,NA,NA,NA,NA,1,Site,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"About 5 WL slides in the slopes from Saturday, a few extended below the road but only 50 vert max."
974,Noah Keller,5/24/2021,Approximate,NA,NA,Slopes,NA,Yes,Yes,Yes,0.25,0,WL,NA,U,NA,NA,NA,NA,NA,1,Site,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"About 5 WL slides in the slopes from Saturday, a few extended below the road but only 50 vert max."
975,Noah Keller,5/24/2021,Approximate,NA,NA,Slopes,NA,Yes,Yes,Yes,0.25,0,WL,NA,U,NA,NA,NA,NA,NA,1,Site,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"About 5 WL slides in the slopes from Saturday, a few extended below the road but only 50 vert max."
976,Miller,5/25/2021,Actual,12:40:00,Actual,Slopes,Middle,Yes,Yes,Yes,0,0,WL,N,S,1,1,NA,NA,1,1,Site,0.2,0.1,3,NA,NA,NA,NA,NA,3,0.5,Small WL pile partially crosses road midday immediately following brief greenhousing period.
977,Hageness,5/25/2021,Actual,13:30:00,Approximate,Slopes,Upper Slopes,Yes,Yes,Yes,0.05,NA,WL,N,I,NA,NA,NA,Top,1,1,Distant,NA,NA,NA,NA,NA,270,NA,NA,4,2,NA
978,Hageness,5/25/2021,Actual,13:30:00,Approximate,Slopes,Upper Slopes,Yes,Yes,Yes,0.05,NA,WL,N,I,NA,NA,NA,NA,1,1,Distant,NA,NA,NA,NA,NA,270,NA,NA,3,2,NA
979,Hageness,5/25/2021,Actual,13:30:00,Approximate,Slopes,Middle Slopes,Yes,Yes,Yes,0.05,NA,WL,N,I,NA,NA,NA,Top,1,1,Distant,NA,NA,NA,NA,NA,270,NA,NA,3,1,NA
980,Miller,5/25/2021,Actual,20:00:00,Approximate,Slopes,Lower,Yes,Yes,Yes,0.15,0,WL,N,I,1,1,NA,NA,1,1,Site,NA,NA,NA,NA,NA,NA,NA,NA,10,1,x4 (2 in Lower and 2 in Middle Slopes) ran overnight after road crew left the road with afternoon clearing and warm temperatures.  Total clean up time = 25 minutes (10 minutes for first deeper pile and 5 minutes for each of the 3 others)
981,Miller,5/26/2021,Actual,13:00:00,Approximate,Slopes,Lower,Yes,Yes,Yes,0.1,0,WL,N,I,1,1,NA,NA,1,1,Site,NA,NA,NA,NA,NA,NA,NA,NA,5,2,x2 in (1 in Middle and 1 in Lower Slopes) that ran during the day probably during brief greenhousing around 11am or during clearing skies around noon.
982,Miller,4/6/2022,Actual,12:05:00,Actual,Glacier Wall,NA,No,N/A,N/A,N/A,N/A,WL,N,S,20,NA,Middle,Top,2,1,Site,NA,NA,NA,5200,1000,135,40,NA,NA,NA,Small WL natural activity from the cliffband along the top of the Glacier Wall starting at 12:05pm and continuing throughout the afternoon
983,Miller,4/6/2022,Actual,12:55:00,Actual,Heavens Gate,SE Face,No,N/A,N/A,N/A,N/A,WL,N,S,10,20,Middle,Top,1,2,Distant,NA,NA,NA,8700,2000,90,45,NA,NA,NA,Natural WL avalanche from near the summit of Heaven's released into upper basin
984,Antonioli,4/12/2022,Approximate,NA,NA,54-2,NA,Yes,No,No,N/A,N/A,HS,N,U,20,NA,Right,Middle,3,2.5,Distant,2,1,75,6700,2900,0,45,NA,N/A,N/A,"Sizeable natural avalanche probably wind slab formed after extensive recent snowfall and wind redistribution. First observed by Reardon and Dundas while teaching GNP Rangers avalanche training on 4/12, further observed on 4/13 by ZM/GA. Long running!"
985,Miller,4/13/2022,Approximate,NA,NA,Haystack Creek,NA,Yes,No,No,N/A,N/A,DL,N,S,5,NA,Left,Top,1,1,Distant,NA,NA,NA,8000,1100,225,40,NA,N/A,N/A,Natural DL activity from point releases along the Garden Wall. Small and isolated to steep terrain features.
986,Miller,4/17/2022,Actual,19:00:00,Approximate,Red Rock,NA,Yes,Yes,Yes,2.5,0,DL,N,S,50,NA,NA,NA,3,2,Site,NA,NA,NA,NA,NA,270,NA,NA,20,2.5,Ran naturally after GA passed through at ~130pm on Sunday 4/17/2022 and refilled previously cleared road section. Debris piled 2-3m deep on average but up to 5m on slopeside cut wall. Granular deposition (snowballs ~10cm in diameter).
987,Miller,4/18/2022,Approximate,NA,NA,54-1,NA,Yes,No,Yes,N/A,N/A,DL,N,S,10,NA,Left,Middle,1,2,Distant,NA,NA,NA,NA,NA,270,40,NA,N/A,N/A,Probably from evening clearing and warmup on 4/17/2022.
988,Miller,4/18/2022,Approximate,NA,NA,54-1,NA,Yes,No,Yes,N/A,N/A,DL,N,S,10,NA,Left,Top,1,2,Distant,NA,NA,NA,NA,NA,315,40,NA,N/A,N/A,Probably from clearing and warmup 4/17/2022 evening.
989,Hageness,4/23/2022,Approximate,NA,NA,Grizzly,NA,Yes,Yes,Yes,0,NA,WL,N,S,1,NA,Middle,Middle,1,1,Site,0,0,0,NA,NA,NA,NA,NA,1.5,1,NA
990,Hageness,4/23/2022,Approximate,NA,NA,BPR,NA,Yes,Yes,Yes,0.05,NA,WL,N,S,10,NA,Middle,Top,1,1,Site,0,0,0,NA,NA,NA,NA,NA,3,1.5,NA
991,Hageness,4/23/2022,Approximate,NA,NA,Russ' Slide,NA,Yes,Yes,No,NA,NA,WL,N,S,10,NA,Right,Top,1,1.5,Site,0,0,0,NA,NA,NA,NA,NA,5,1.5,Stopped at GTSR.
992,Hageness,4/23/2022,Approximate,NA,NA,Chute Above Russ' Slide,NA,No,No,No,N/A,N/A,WL,N,S,10,NA,Middle,Top,1,1,Site,0,0,0,NA,NA,NA,NA,NA,N/A,N/A,Stopped just above GTSR.
993,Hageness,4/23/2022,Approximate,NA,NA,Chute Below SBRC,NA,No,No,No,N/A,N/A,WL,N,S,10,NA,Middle,Top,1,1,Site,0,0,0,NA,NA,NA,NA,NA,N/A,N/A,Stopped above GTSR.
994,Hageness,4/23/2022,Approximate,NA,NA,Haystack Creek,NA,No,No,No,N/A,N/A,WL,N,S,10,NA,NA,Top,1,1,Distant,0,0,0,NA,NA,NA,NA,NA,N/A,N/A,"Numberous R1, D1, WL slides throughout Haystack, all of which stopped far above GTSR."
995,Hageness,4/23/2022,Approximate,NA,NA,Alps 1,NA,Yes,Yes,No,NA,NA,WL,N,S,10,NA,NA,Top,1,1,Distant,0,0,0,NA,NA,NA,NA,NA,2,1,Burial values estimated. Observed from great distance. Ran past GTSR.
